,Date,Open,High,Low,Close,Adj Close,Volume,USDT Marketcap,USDT Volume,USDT Change
1302,2019-01-19,3652.38,3758.53,3652.38,3728.57,3728.57,5955691380,2060491672,106136444,-0.0010679932855363061
1303,2019-01-20,3725.45,3743.39,3583.02,3601.01,3601.01,5582489560,2063763958,150509582,0.001588109306369434
1304,2019-01-21,3600.37,3608.84,3558.54,3576.03,3576.03,5004347059,2058659681,118098239,-0.002473285270931158
1305,2019-01-22,3575.08,3620.75,3539.72,3604.58,3604.58,5313623556,2061371005,200081105,0.0013170336141634653
1306,2019-01-23,3605.56,3623.07,3565.31,3585.12,3585.12,5433755649,2059929315,206265684,-0.0006993840490154835
1307,2019-01-24,3584.5,3616.09,3569.09,3600.87,3600.87,5262869046,2059407517,186480027,-0.00025330869180817395
1308,2019-01-25,3607.39,3612.93,3575.6,3599.77,3599.77,5265847539,2057061191,143197419,-0.0011393208875035699
1309,2019-01-26,3599.72,3654.93,3593.35,3602.46,3602.46,5098183235,2056945928,190994409,-5.6032849438003574e-05
1310,2019-01-27,3604.69,3612.67,3567.25,3583.97,3583.97,5570752966,2056611610,108040406,-0.00016253125347109876
1311,2019-01-28,3584.28,3586.75,3439.23,3470.45,3470.45,6908930483,2060102767,174594972,0.0016975285868390255
1312,2019-01-29,3468.87,3476.07,3400.82,3448.12,3448.12,5897159493,2056914823,249850968,-0.0015474684326755028
1313,2019-01-30,3443.9,3495.17,3429.39,3486.18,3486.18,5955112627,2058162282,5341854462,0.0006064709078135166
1314,2019-01-31,3485.41,3504.8,3447.92,3457.79,3457.79,5831198271,2056125613,5168135840,-0.000989557051847667
1315,2019-02-01,3460.55,3501.95,3431.59,3487.95,3487.95,5422926707,2057052051,4354176577,0.0004505746118537157
1316,2019-02-02,3484.63,3523.29,3467.57,3521.06,3521.06,5071623601,2054695928,4420403451,-0.0011453881290240941
1317,2019-02-03,3516.14,3521.39,3447.92,3464.01,3464.01,5043937584,2054232207,3886477386,-0.0002256883822471245
1318,2019-02-04,3467.21,3476.22,3442.59,3459.15,3459.15,5332718886,2057661846,4407766633,0.0016695478672339448
1319,2019-02-05,3454.95,3478.15,3451.94,3466.36,3466.36,5227549545,2056423997,4488479389,-0.0006015803823190558
1320,2019-02-06,3469.09,3469.09,3398.57,3413.77,3413.77,5482196038,2059174017,4228745899,0.0013372825856980963
1321,2019-02-07,3414.93,3427.95,3394.22,3399.47,3399.47,5004962683,2056763122,4936172435,-0.0011708068284157491
1322,2019-02-08,3401.38,3695.61,3391.02,3666.78,3666.78,7735623101,2055893421,4244411127,-0.0004228493746787354
1323,2019-02-09,3671.59,3679.94,3646.56,3671.2,3671.2,6158833645,2063218010,7197323498,0.003562727972755253
1324,2019-02-10,3673.2,3695.04,3640.98,3690.19,3690.19,6282256903,2059394220,5846811560,-0.0018533136011157358
1325,2019-02-11,3695.61,3695.61,3642.29,3648.43,3648.43,6277056434,2060813517,6228624684,0.0006891817924981058
1326,2019-02-12,3642.75,3668.59,3618.56,3653.53,3653.53,6480384532,2057334897,6262338054,-0.001687983881755617
1327,2019-02-13,3653.6,3669.75,3617.25,3632.07,3632.07,6438903823,2058607949,6242431195,0.0006187869567839677
1328,2019-02-14,3631.17,3646.26,3607.7,3616.88,3616.88,6271044418,2058629803,6297792313,1.0615911597344763e-05
1329,2019-02-15,3617.37,3647.8,3608.21,3620.81,3620.81,6091952231,2057944821,14124091045,-0.00033273685195933655
1330,2019-02-16,3615.27,3652.84,3615.27,3629.79,3629.79,5934744052,2056688196,6183126579,-0.0006106213282187634
1331,2019-02-17,3633.36,3680.54,3619.18,3673.84,3673.84,7039512503,2057497032,5512192279,0.00039327108580344827
1332,2019-02-18,3671.37,3936.67,3669.98,3915.71,3915.71,9908216640,2055359684,6782940673,-0.0010388097609659308
1333,2019-02-19,3911.66,4010.88,3908.15,3947.09,3947.09,9933626655,2054056482,10918429445,-0.0006340505801222251
1334,2019-02-20,3946.69,4000.49,3926.25,3999.82,3999.82,8693373948,2056870928,10035501481,0.0013701891961896973
1335,2019-02-21,4000.26,4010.01,3940.11,3954.12,3954.12,7775128102,2058804569,9605435044,0.0009400886432286981
1336,2019-02-22,3952.41,4006.54,3950.82,4005.53,4005.53,7826525254,2058000144,8099360623,-0.00039072431259989937
1337,2019-02-23,3998.92,4166.29,3968.73,4142.53,4142.53,8922258316,2061101903,7902879997,0.0015071714202949948
1338,2019-02-24,4145.46,4210.64,3793.71,3810.43,3810.43,10794227451,2057579428,10339563969,-0.001709025155366084
1339,2019-02-25,3807.0,3913.71,3807.0,3882.7,3882.7,9318796067,2057172293,14624851607,-0.00019787085468470078
1340,2019-02-26,3878.7,3891.58,3837.99,3854.36,3854.36,7931218996,2052560615,11504557760,-0.0022417558391644166
1341,2019-02-27,3857.48,3888.8,3787.06,3851.05,3851.05,8301309684,2056445494,8914035529,0.00189269879369669
1342,2019-02-28,3848.26,3906.06,3845.82,3854.79,3854.79,8399767798,2062398601,8924064620,0.0028948528017733732
1343,2019-03-01,3853.76,3907.8,3851.69,3859.58,3859.58,7661247975,2057342972,9743115331,-0.002451334575939268
1344,2019-03-02,3855.32,3874.61,3832.13,3864.42,3864.42,7578786076,2050563202,6759380986,-0.0032954009575802967
1345,2019-03-03,3862.27,3875.48,3836.91,3847.18,3847.18,7253558152,2055397325,8365461242,0.0023574611088723607
1346,2019-03-04,3845.09,3867.38,3733.75,3761.56,3761.56,9029175788,2057521963,8474501004,0.0010336872458467372
1347,2019-03-05,3759.83,3903.92,3745.18,3896.38,3896.38,10174126415,2057283405,10787108438,-0.00011594432734618465
1348,2019-03-06,3897.08,3919.51,3871.46,3903.94,3903.94,9175291529,2059273722,13365370137,0.0009674491103961458
1349,2019-03-07,3903.38,3939.37,3894.11,3911.48,3911.48,9584165519,2056017071,12502605485,-0.0015814561052316378
1350,2019-03-08,3913.23,3950.43,3875.23,3901.13,3901.13,10638638944,2056603393,12179133136,0.00028517370223712923
1351,2019-03-09,3894.55,3987.24,3892.39,3963.31,3963.31,10796103518,2057756560,10999185676,0.0005607143331207709
1352,2019-03-10,3966.17,3966.17,3924.38,3951.6,3951.6,9713267607,2059613267,12269315044,0.0009022967226015588
1353,2019-03-11,3953.74,3966.38,3889.24,3905.23,3905.23,10125901903,2058018510,12185100674,-0.0007742992461506892
1354,2019-03-12,3903.76,3926.89,3863.56,3909.16,3909.16,9809887079,2056158426,11989339438,-0.0009038227746551719
1355,2019-03-13,3913.05,3926.6,3891.9,3906.72,3906.72,9469184841,2057370374,13208727728,0.0005894234533074805
1356,2019-03-14,3905.58,3946.5,3901.3,3924.37,3924.37,10480789570,2054158370,11604601130,-0.0015612181649894419
1357,2019-03-15,3926.66,3968.54,3914.02,3960.91,3960.91,9394210605,2058070673,11545578289,0.001904577104247407
1358,2019-03-16,3963.9,4077.04,3961.66,4048.73,4048.73,9856166973,2058090474,12652142426,9.621146766169986e-06
1359,2019-03-17,4047.72,4054.12,4006.41,4025.23,4025.23,8221625400,2057611140,17498529744,-0.0002329022975692263
1360,2019-03-18,4029.97,4071.56,4009.12,4032.51,4032.51,9646954186,2055749663,10378455428,-0.0009046787139770363
1361,2019-03-19,4032.69,4082.22,4023.81,4071.19,4071.19,9344919956,2059594111,17710835502,0.0018700954056778407
1362,2019-03-20,4070.79,4089.46,4031.11,4087.48,4087.48,10175916388,2056857601,14589176966,-0.0013286647040718913
1363,2019-03-21,4083.95,4097.36,4005.15,4029.33,4029.33,10831212662,2058141051,15760141451,0.0006239858312875324
1364,2019-03-22,4028.51,4053.91,4021.54,4023.97,4023.97,9252935969,2056927157,15967032912,-0.0005898011700462558
1365,2019-03-23,4022.71,4049.88,4015.96,4035.83,4035.83,9578850549,2055874929,13187400839,-0.0005115533607591427
1366,2019-03-24,4035.16,4040.7,4006.19,4022.17,4022.17,9144851065,2058923029,14611584521,0.0014826291020935134
1367,2019-03-25,4024.11,4038.84,3934.03,3963.07,3963.07,10359818883,2058377846,14780996541,-0.00026479037454096854
1368,2019-03-26,3969.23,3985.08,3944.75,3985.08,3985.08,10707678815,2051277713,15536057979,-0.0034493827330086546
1369,2019-03-27,3984.24,4087.07,3977.81,4087.07,4087.07,10897131934,2059497756,17794481845,0.004007279437545419
1370,2019-03-28,4087.58,4094.9,4040.27,4069.11,4069.11,9353915899,2055233665,25790839030,-0.0020704518796280658
1371,2019-03-29,4068.3,4113.5,4034.1,4098.37,4098.37,10918665557,2057938698,24601737980,0.0013161681058782015
1372,2019-03-30,4092.14,4296.81,4053.91,4106.66,4106.66,9732688060,2057620763,27126907637,-0.00015449196825390032
1373,2019-03-31,4105.46,4113.02,4094.1,4105.4,4105.4,9045122443,2059187276,20663312396,0.0007613225080971286
1374,2019-04-01,4105.36,4164.95,4096.9,4158.18,4158.18,10157794171,2056503957,15416444877,-0.0013030961444228106
1375,2019-04-02,4156.92,4905.95,4155.32,4879.88,4879.88,21315047816,2057429259,18567029814,0.0004499393238950322
1376,2019-04-03,4879.96,5307.0,4876.62,4973.02,4973.02,22899891582,2063992651,31547102896,0.0031900936429718474
1377,2019-04-04,4971.31,5063.16,4836.79,4922.8,4922.8,18251810240,2065955959,37985788547,0.0009512185031514964
1378,2019-04-05,4922.81,5053.51,4919.49,5036.68,5036.68,16837325387,2058884612,30097786443,-0.0034227965844068065
1379,2019-04-06,5036.79,5205.82,4992.22,5059.82,5059.82,16929795194,2063645670,24637456202,0.002312445278502162
1380,2019-04-07,5062.79,5235.19,5050.41,5198.9,5198.9,16655416140,2052047755,23953967938,-0.005620109677064833
1381,2019-04-08,5199.84,5318.84,5148.21,5289.77,5289.77,17154113634,2063283127,28473675101,0.005475200064240182
1382,2019-04-09,5289.92,5289.92,5167.42,5204.96,5204.96,14722104361,2066844547,27833130364,0.0017260936966891904
1383,2019-04-10,5204.11,5421.65,5193.38,5324.55,5324.55,15504590933,2064883436,20138841299,-0.0009488430094302114
1384,2019-04-11,5325.08,5354.23,5017.3,5064.49,5064.49,16555616019,2059702912,24316009448,-0.0025088699486279786
1385,2019-04-12,5061.2,5103.27,4955.85,5089.54,5089.54,13675206312,2064188994,25987400787,0.002178023817835051
1386,2019-04-13,5088.85,5127.12,5061.59,5096.59,5096.59,10823289598,2064796842,19489266845,0.0002944730360285863
1387,2019-04-14,5095.76,5184.02,5053.57,5167.72,5167.72,10391952498,2064081210,16378653204,-0.00034658712442958706
1388,2019-04-15,5167.32,5196.61,5024.07,5067.11,5067.11,12290155061,2067703310,15851967799,0.0017548243656555496
1389,2019-04-16,5066.58,5238.95,5055.19,5235.56,5235.56,11618660197,2061673213,18918457515,-0.002916326037123773
1390,2019-04-17,5236.14,5274.28,5219.21,5251.94,5251.94,12438480677,2065850646,17222193366,0.002026234309908448
1391,2019-04-18,5251.48,5319.99,5250.51,5298.39,5298.39,13256489918,2065512822,17785450672,-0.00016352779454509303
1392,2019-04-19,5298.15,5336.68,5233.33,5303.81,5303.81,13780238655,2063243045,19220170678,-0.001098892718468969
1393,2019-04-20,5304.16,5358.49,5295.88,5337.89,5337.89,13169647522,2064755201,19421554648,0.0007329025068880668
1394,2019-04-21,5335.88,5359.92,5257.34,5314.53,5314.53,13731844223,2063756310,18055266451,-0.0004837818059575394
1395,2019-04-22,5312.49,5422.69,5280.28,5399.37,5399.37,14601631648,2073682937,20340214071,0.0048099802054633045
1396,2019-04-23,5399.37,5633.8,5389.41,5572.36,5572.36,15867308108,2063826783,21242676274,-0.004752970583949967
1397,2019-04-24,5571.51,5642.04,5418.26,5464.87,5464.87,17048033399,2066710175,23822697096,0.0013971094976337195
1398,2019-04-25,5466.52,5542.24,5181.34,5210.52,5210.52,15330283408,2070342265,25460937567,0.001757425905158705
1399,2019-04-26,5210.3,5383.63,5177.37,5279.35,5279.35,16812108040,2047353620,23475681158,-0.011103789643206685
1400,2019-04-27,5279.47,5310.75,5233.64,5268.29,5268.29,13111274675,2042786524,24834365728,-0.002230731396562602
1401,2019-04-28,5271.75,5326.23,5255.68,5285.14,5285.14,12819992056,2042468591,18819429795,-0.00015563691862297002
1402,2019-04-29,5284.86,5311.27,5216.49,5247.35,5247.35,13735490672,2037015238,20045998450,-0.002669981327512172
1403,2019-04-30,5247.73,5363.26,5224.19,5350.73,5350.73,13878964574,2043145909,20374262705,0.0030096343344094834
1404,2019-05-01,5350.91,5418.0,5347.65,5402.7,5402.7,13679528236,2045683550,22841399110,0.0012420263226535777
1405,2019-05-02,5402.42,5522.26,5394.22,5505.28,5505.28,14644460907,2047453191,19912888967,0.0008650609719180746
1406,2019-05-03,5505.55,5865.88,5490.2,5768.29,5768.29,18720780006,2040987464,21195291821,-0.0031579364199491033
1407,2019-05-04,5769.2,5886.89,5645.47,5831.17,5831.17,17567780766,2040275714,25494901227,-0.00034872825656906414
1408,2019-05-05,5831.07,5833.86,5708.04,5795.71,5795.71,14808830723,2049693753,24487032206,0.004616061905444946
1409,2019-05-06,5791.69,5802.96,5653.69,5746.81,5746.81,15737171804,2046294649,20296273129,-0.0016583472506684904
1410,2019-05-07,5745.6,5988.18,5741.4,5829.5,5829.5,18026409033,2044767701,18675399337,-0.0007462014332815237
1411,2019-05-08,5849.48,5989.98,5794.72,5982.46,5982.46,15320605300,2043100838,24882509338,-0.0008151845313210115
1412,2019-05-09,5982.32,6183.04,5982.32,6174.53,6174.53,16784645411,2049871454,18173834233,0.0033138922338398213
1413,2019-05-10,6175.82,6434.62,6161.52,6378.85,6378.85,19419875368,2055745746,19096682609,0.002865687986696619
1414,2019-05-11,6379.67,7333.0,6375.7,7204.77,7204.77,28867562329,2055140126,24774817111,-0.0002945986881783824
1415,2019-05-12,7203.51,7503.87,6815.77,6972.37,6972.37,27773333680,2066120588,38241394554,0.005342926188381947
1416,2019-05-13,6971.18,8047.41,6898.28,7814.92,7814.92,28677672181,2053320888,37271070567,-0.0061950401512576025
1417,2019-05-14,7807.88,8268.71,7696.39,7994.42,7994.42,32031452227,2053965936,34742799577,0.0003141486573139396
1418,2019-05-15,7989.37,8216.42,7899.11,8205.17,8205.17,28344112920,2053417468,45308962630,-0.0002670287712113195
1419,2019-05-16,8194.5,8320.82,7729.61,7884.91,7884.91,33167197581,2056410948,43301978192,0.0014578039033219525
1420,2019-05-17,7886.93,7929.15,7038.12,7343.9,7343.9,30066644905,2061844883,46337917310,0.002642436330775544
1421,2019-05-18,7341.66,7447.27,7251.5,7271.21,7271.21,21354286562,2064324729,41759104406,0.0012027316023850432
1422,2019-05-19,7267.96,8261.94,7267.96,8197.69,8197.69,25902422040,2065505729,26264579666,0.0005720999140343963
1423,2019-05-20,8196.92,8200.97,7678.78,7978.31,7978.31,23843404340,2062926349,37510455695,-0.0012487885963157197
1424,2019-05-21,7977.97,8062.17,7843.34,7963.33,7963.33,25127245056,2065921563,32174829523,0.001451924835538465
1425,2019-05-22,7956.29,7997.61,7615.99,7680.07,7680.07,24719473175,2062090281,28826788866,-0.0018545147447111
1426,2019-05-23,7677.27,7943.79,7533.2,7881.85,7881.85,24457107820,2056883149,26512861258,-0.0025251716900943633
1427,2019-05-24,7881.7,8140.72,7824.45,7987.37,7987.37,25919126991,2061262134,27971052179,0.0021289420364636324
1428,2019-05-25,7991.89,8117.93,7965.98,8052.54,8052.54,22256813107,2063259690,29326114734,0.0009690936281470108
1429,2019-05-26,8055.21,8687.52,7924.67,8673.22,8673.22,26677970091,2060613018,25518845172,-0.001282762423376771
1430,2019-05-27,8674.07,8907.17,8668.71,8805.78,8805.78,27949839564,2068333352,28974240293,0.003746620026448877
1431,2019-05-28,8802.76,8807.02,8634.72,8719.96,8719.96,24226919267,2061622887,34728985899,-0.0032443827265615788
1432,2019-05-29,8718.59,8755.85,8482.73,8659.49,8659.49,23473479966,2060746562,30048924220,-0.00042506561482502647
1433,2019-05-30,8661.76,9008.31,8221.27,8319.47,8319.47,29246528551,2062917607,38384289519,0.0010535235336717186
1434,2019-05-31,8320.29,8586.66,8172.55,8574.5,8574.5,25365190957,2060729989,33141027238,-0.0010604485572166533
1435,2019-06-01,8573.84,8625.6,8481.58,8564.02,8564.02,22488303544,2062694256,29018260935,0.0009531898941079753
1436,2019-06-02,8565.47,8809.3,8561.24,8742.96,8742.96,20266216022,2058220780,28177592510,-0.0021687537971211146
1437,2019-06-03,8741.75,8743.5,8204.19,8209.0,8209.0,22004511436,2050467007,29963483658,-0.0037672212210392297
1438,2019-06-04,8210.99,8210.99,7564.49,7707.77,7707.77,24609731549,2056503894,31790872440,0.0029441522245376994
1439,2019-06-05,7704.34,7901.85,7668.67,7824.23,7824.23,21760923463,2061510171,30788536393,0.0024343630053929033
1440,2019-06-06,7819.63,7937.34,7571.47,7822.02,7822.02,19474611077,2068011736,26814635587,0.0031537874959142176
1441,2019-06-07,7826.9,8126.15,7788.37,8043.95,8043.95,19141423231,2067383137,28112355877,-0.00030396297518886506
1442,2019-06-08,8036.77,8076.89,7837.61,7954.13,7954.13,16522722810,2068443262,24339235839,0.000512785937462068
1443,2019-06-09,7949.67,7975.97,7583.22,7688.08,7688.08,16610726547,2065095172,26604774761,-0.0016186520856089626
1444,2019-06-10,7692.28,8031.91,7586.73,8000.33,8000.33,18689275117,2067920867,28371762721,0.001368312239703462
1445,2019-06-11,8004.24,8026.39,7772.8,7927.71,7927.71,17107279932,2066354112,27885351908,-0.0007576474636927788
1446,2019-06-12,7925.43,8196.65,7862.36,8145.86,8145.86,19034432883,2064333364,27987260340,-0.000977929188547555
1447,2019-06-13,8145.55,8311.57,8087.06,8230.92,8230.92,18669407147,2061629669,28135792220,-0.001309718210803501
1448,2019-06-14,8230.9,8710.64,8183.39,8693.83,8693.83,19831162906,2062747244,29408856003,0.0005420832930398412
1449,2019-06-15,8689.75,8859.13,8618.4,8838.38,8838.38,18371033226,2064294985,28939981289,0.0007503299323279311
1450,2019-06-16,8841.44,9335.87,8814.56,8994.49,8994.49,23348550311,2061521966,33591555228,-0.001343324970583093
1451,2019-06-17,8988.92,9416.41,8988.92,9320.35,9320.35,15562951919,2060407741,32648150633,-0.0005404866008592579
1452,2019-06-18,9335.47,9348.37,9004.9,9081.76,9081.76,15848210536,2069235158,31592545398,0.004284305880017492
1453,2019-06-19,9078.73,9299.62,9070.4,9273.52,9273.52,15546809946,3570229455,29363098574,0.725386039956315
1454,2019-06-20,9273.06,9594.42,9232.48,9527.16,9527.16,17846823784,3576128693,31945510855,0.00165234141792725
1455,2019-06-21,9525.07,10144.56,9525.07,10144.56,10144.56,20624008643,3573088606,36213871218,-0.0008501055921031897
1456,2019-06-22,10175.92,11157.35,10107.04,10701.69,10701.69,29995204861,3562869654,47173001896,-0.00285997721490594
1457,2019-06-23,10696.69,11246.14,10556.1,10855.37,10855.37,20998326502,3557802745,36863004752,-0.0014221426804966741
1458,2019-06-24,10853.74,11065.9,10610.43,11011.1,11011.1,19271652365,3564523270,33495655091,0.001888953795835091
1459,2019-06-25,11007.2,11790.92,11007.2,11790.92,11790.92,24879684533,3564219247,38060607067,-8.529134949375461e-05
1460,2019-06-26,11778.58,13796.49,11755.6,13016.23,13016.23,45105733173,3539771132,56829726377,-0.006859318494668365
1461,2019-06-27,13017.13,13311.14,10491.85,11182.81,11182.81,39977475223,3552864720,57542317244,0.0036989928195165778
1462,2019-06-28,11162.17,12445.17,10914.5,12407.33,12407.33,35087757766,3551389706,47360691929,-0.0004151618809735691
1463,2019-06-29,12400.76,12400.91,11508.38,11959.37,11959.37,29923961128,3561919866,45311482594,0.0029650815234976147
1464,2019-06-30,11931.99,12178.38,10799.01,10817.16,10817.16,27256473494,3535311442,42633499131,-0.007470247787994433
1465,2019-07-01,10796.93,11206.44,10089.31,10583.13,10583.13,29378589324,3561457686,44049926618,0.007395739930965872
1466,2019-07-02,10588.68,10912.19,9737.88,10801.68,10801.68,31015895223,3566382379,44614821900,0.0013827745362127164
1467,2019-07-03,10818.16,11968.08,10818.16,11961.27,11961.27,30796494294,3577972123,44099351278,0.003249719959431241
1468,2019-07-04,11972.72,12006.08,11166.57,11215.44,11215.44,25920294033,3570217113,38913379740,-0.002167431643793183
